song	link	album	lyrics
Evil And A Heathen	https://www.allthelyrics.com/lyrics/franz_ferdinand/evil_and_a_heathen-lyrics-433955.html	Album: You Could Have It So Much Better	"Words fall from my mouth
Like plates from shaking hands
Smash upon the silence
Of the smooth naked canal
I'm evil and a heathen
I'm evil and a heathen
I'm a heathen and evil like you
There's not a lot
Not a lot I couldn't do
I like how you pretend
That the end will be the end
So fill your thirst
Drink a curse
To the death of death instead
I'm evil and a heathen
I'm evil and a heathen
I'm a heathen and evil like you
There's not a lot
Not a lot I wouldn't do
Utrecht led me to the Sacre Coeur
Where the smoke curled round
Now the ice blows of Lake Michigan
When the ice blows
The ice flows knocks you down
Your teeth are black with wine
As you place those lips on mine
And the moon hangs heavy and forbidden high
On the **** night of our lives
I'm evil and a heathen
I'm evil and a heathen
I'm a heathen and evil like you
There's not a lot
Not a lot we couldn't do"
Fabulously Lazy	https://www.allthelyrics.com/lyrics/franz_ferdinand/fabulously_lazy-lyrics-522657.html	-	"I've hardly seen her likes before
Somewhere else
Nowhere else before
The girl in the spotlight evermore
Like no one before
Forever more
Bloody Marys, two for tea
Bubble bath and TV
All the boys from rock and roll
Sometimes she likes soul
No one sees her lift a finger
What a singer
What a dancer
What a sinner
Fabulously lazy
Fabulously lazy
Fabulously lazy
Fabulously lazy
All my work, for what it's worth
Won't do me none
Can make you feel so right
All those wins are a loss
Can't be a winner
If she's never lost
Her success is divine
What a word for mine
Daytime is a tragedy
But now it smells like victory
Who does she think she is?
What a singer
What a dancer
What a sinner
She leaves the world in envy
All is now, no maybe
No one's left untouched
She's so fabulously lazy
Fabulously lazy
Fabulously lazy
Fabulously lazy
Fabulously lazy
Fabulously lazy
Fabulously lazy
Fabulously lazy
Fabulously lazy"
Fade Together	https://www.allthelyrics.com/lyrics/franz_ferdinand/fade_together-lyrics-433948.html	Album: You Could Have It So Much Better	"So far away
Come on I'll take you far away
Let's get away
Come on let's make a getaway
Once you have loved someone this much
You doubt it could fade
Despite how much you'd like it to
God how you'd like it, you'd like it to fade
Let's fade together
Let's fade forever
Let's fade together
Let's fade forever
Let's fade together
If we get away
You know we might just stay away
So stay awake
Oh why the hell should I stay awake
When you're far away
Oh God you are so far away
I looked at your ... (?)
I look like I just jumped the Berlin Wall
Darling I love you, I'm starting to fade
Let's fade together
Let's fade forever
Let's fade together
Let's fade forever
Let's fade together"
Get Away	https://www.allthelyrics.com/lyrics/franz_ferdinand/get_away-lyrics-522656.html	-	"Get away from me
You don't have to stay so long at all
Get away from me
You keep crying your make-up off on me
Get away from me
Your skin and bone, believe me, leave me
Get away from me
She doesn't stumble, she falls right off her feet
La-la-la...
You think I'm a doll
When you scribble on my face
You try to poke my eyes out
Pursued as a god
Hard to replace
As you cry your evil eyes out
You twist your pretty face
As you cry your evil eyes out
You cry, yes, you cry
As you cry your evil eyes out
Get away from me
I can't feel her loose hand on my face
Get away from me
I been at it since I don't know when, I say
Get away from me
To be, how to lose it ... (?)
Get away from me
I see your red hue
Get away from me"
Hallo Herr Gibas	https://www.allthelyrics.com/lyrics/franz_ferdinand/hallo_herr_gibas-lyrics-906898.html	-	"Herr Gibas ist der Chefund das nicht nur in der schuledenn auch in seiner Band ist er der Coole,
der unterricht ist schon vorbei bevor er angefangenweil er so Herr Gibas durch sein Blick uns hat eingefangen
das ist der beste Tag auf dieser Schule und das nicht einmal nur für schwule, auch der Zänker ja auch er der findet's gut zieht vor dem Gibas mal seinen Hut
Aber das ist ja noch längst nicht allesauch wenn mir Religion meißtens nicht paßt ist es mir jetzt noch nicht einmal mehr verhasst,
und ich denke mir mal so nebenbei ich haue die Meyer Epller zu Brei.
Denn sie ist Schuld dasich vorne darf beginnen diese scheiße ja man ich bin voll von Sinnen"
I'm Your Villain	https://www.allthelyrics.com/lyrics/franz_ferdinand/im_your_villain-lyrics-433950.html	Album: You Could Have It So Much Better	"You toss in a word
I'm your villain
I see the passion emerged
I'm your villain
But serious
You're so serious
Like a waiter
Hating the rich
But taking their tips
If I could laugh, I'd love you
If I could smile at anything you said
We could be laughing lovers
I think you prefer to be miserable instead
If I could love, I'd love you
If I could love like anybody else
I know what I am
I'm your villain
I don't give a damn
I'm your villain
Because serious
You're so serious
But I got ready salted
Ready on your belly
If you wanna have fun
See you later"
Jacqueline	https://www.allthelyrics.com/lyrics/franz_ferdinand/jacqueline-lyrics-219234.html	Album: Franz Ferdinand	"Jacqueline was seventeen
working on a desk
when Ivor
Peered above a spectacle
forgot that he had wrecked a girl
Sometimes these eyes
Forget the face they're peering from
When the face they peer upon
Well, you know
That face as I do
And how in the return of the gaze
She can return you the face
That you are staring from
CHORUS:
It's always better on holiday
So much better on holiday
That's why we only work when
We need the money
REPEAT CHORUS
Gregor was down again
Said come on, kick me again
Said, I'm so drunk
I don't mind if you kill me
Come on you gutless
I'm alive
I'm alive
I'm alive
and how I know it
But for chips and for freedom
I could die
CHORUS(3)"
Jeremy Fraser	https://www.allthelyrics.com/lyrics/franz_ferdinand/jeremy_fraser-lyrics-972762.html	Album: You Could Have It So Much Better	"We stopped the time for Jeremy Fraser
He died of the lance of silver
We stopped the time for Jeremy Fraser
He died of the lance of silver
Do you want to know how we stopped the time?
There’s no reason to know
Do you want to know how we stopped the time?
There’s no reason to know
We stopped the time for Jeremy Fraser
He died of the lance of silver
In the middle of the trees, oh, we taught him
How to freeze, freeze, freeze when it came to watson
Dragged from the woods and
Dumped in the middle of our old school yard
He was dragged from the woods and
Dumped in the middle of our old school yard
Do you want to know how we stopped the time?
There’s no reason to know
Do you want to know how we stopped the time?
There’s no reason to know
Do you want to know how we stopped the time?
There’s no reason to know
Do you want to know how we stopped the time?
There’s no reason to know
Working hard on his appearance
What can you do when you’re left with a debt
And your bleeding heart
Is dead?
Grow older, he’s dead to you
We stopped for the life of Jeremy Fraser
Some stopped for the life of Jeremy Fraser
Do you want to know how we stopped the time?
There’s no reason to know
Do you want to know how we stopped the time?
There’s no reason to know
We stopped the time for Jeremy Fraser
He died of the lance of silver
We stopped the time for Jeremy Fraser
He died of the lance of silver"
L.wells	https://www.allthelyrics.com/lyrics/franz_ferdinand/lwells-lyrics-796968.html	Album: Tonight: Franz Ferdinand	"Great Western Wind catches in your Celtic hair
Flicks it round your face like flames around the sun
In the bright cold air you seem as innocent and fair
As Rita Tushingham in 1961
Well, Lynsey Wells
How I wish that I could feel so good
I wish that I could be as good as you
Well, Lynsey Wells
How I wish that I could feel the good
Beyond the poison in us like you do
LP records in your little hands
Put them on your little dansette for a dance
All those men sing you'll never walk alone
But you'll never let them break your little heart.
Well, Lynsey Wells
How I wish that I could feel so good
I wish that I could be as good as you
Well, Lynsey Wells
How I wish that I could feel the good
Beyond the poison in us like you do
If you have some sort of secret
If you need someone to tell
You can tell me
Because my memory
Always fails
I will forget
And your secret
Will remain
Yes the secret
The secret
Will remain
Well, Lynsey Wells
How I wish that I could feel so good
I wish that I could be as good as you
Well, Lynsey Wells
How I wish that I could feel the good
Beyond the poison in us like you do"
Live Alone	https://www.allthelyrics.com/lyrics/franz_ferdinand/live_alone-lyrics-1303528.html	Album: Tonight: Franz Ferdinand	"I want to live alone
Because the greatest love
Is always ruined by the bickering
The argument of living
So I want to live alone
I could be happy on my own
Live the rest of my life
With the vaguest of feeling
Wherever you are
Whoever is there
You know that I'll be here
Wishing I could be there
So I'm going to live alone
I'm not saying that out love is the greatest
But I'm in love with you
Want to stay in love with you
So I'm going to live alone
Yeah I'll be happy on my own
Live the rest of my life
With the vaguest of feeling
Wherever you are
Whoever is there
You know that I'll be here
Wishing I could be there
In NYC when
I get in a taxi
I say ""man"" to the driver so
He'll think
""Man!
I can imagine
Having a drink with that guy""
""He's alright""
Wherever you are
Whoever is there
You know that I'll be here
Wishing I could be there"
Love And Destroy	https://www.allthelyrics.com/lyrics/franz_ferdinand/love_and_destroy-lyrics-468830.html	Album: This Fire	"I'm so free I could lacerate
Rip the robes right off my chest
I fly high above the Muscovites' sky
I'm going to rip, rip, I'll never rest
I'm going to meet you at midnight
I'm not used to living alone
I have to learn how to live or I'll die
Margarita - Love and Destroy
I'm so free as I meet you
Welcoming black, the Queen of the ball
It's dark beneath the Muscovites' sky
But you give; you give me it all
I'm here with you at midnight
I forget about living alone
As I learn how to live and to die
Margarita - Love and Destroy"
Matinee	https://www.allthelyrics.com/lyrics/franz_ferdinand/matinee-lyrics-213335.html	Album: Franz Ferdinand	"Verse 1:
You tak your white finger
Slide the nail under
The top and bottom buttons of
My blazer
Relax the fraying wool
Slacken ties at you in the shoe
But the eyes
Fight the eyes
Chorus:
Find me and follow me
Through corridors, refectories
And files you must follow leave
This academic factory
You will find me in the matinee
The dark of the matinee
It's better in the matinee
The dark of the matinee is mine
Yes it's mine
Verse 2:
I time every journey
To bump into you
Accidentally I
Charm you and tell you
Of the boys I hate
All the girls I hate
All the words I hate
All the clothes I hate
How I'll never be anything I hate
You smile, mention something that you like
Oh, how you'd have a happy life
If you did the things you like
Chorus:
Find me and follow me
Through corridors, refectories
And files you must follow leave
This academic factory
You will find me in the matinee
The dark of the matinee
It's better in the matinee
The dark of the matinee is mine
Yes it's mine
Verse 3:
So I'm on BBC2 now
Tellin' Terry Wogan how
I made it and
What I made is unclear now
But his differences and his laughter is
My words and smile are so easy now
Yes it's easy now
Yes it's easy now
Chorus:
Find me and follow me
Through corridors, refectories
And files you must follow leave
This academic factory
You will find me in the matinee
The dark of the matinee
It's better in the matinee
The dark of the matinee is mine
Yes it's mine
Chorus:
Find me and follow me
Through corridors, refectories
And files you must follow leave
This academic factory
You will find me in the matinee
The dark of the matinee
It's better in the matinee
The dark of the matinee is mine
Yes it's mine"
Michael	https://www.allthelyrics.com/lyrics/franz_ferdinand/michael-lyrics-218815.html	Album: Franz Ferdinand	"This is where I'll be so heavenly,
so come and dance with me Michael
So sexy, I'm sexy,
so come and dance with me Michael
I'm all that you see, you wanna to see,
so come and dance with me Michael
So close now, so close now,
so come and dance with me, so come and dance with me, so come and dance
with me
Michael,
you're the boy with all the leather hips,
sticky hair, sticky hips, stubble on my sticky lips
Michael,
you're the only one I'd ever want
only one I'd ever want
only one I'd ever want
Beautiful boys on a beautiful dancefloor
Michael,
you're dancing like a beautiful dance whore
Michael,
waiting on a silver platter now ... and nothing matters now
This is what I am, I am a man
so come and dance with me Michael
So strong now, its strong now
so come and dance with me Michael
I'm all that you see, you wanna see
so come and dance with me Michael
So close now, its close now,
so come and dance with me, so come and dance with me, so come and dance
with me
Michael,
you're the boy with all the leather hips,
sticky hair, sticky hips, stubble on my sticky lips
Michael,
you're the only one I'd ever want
only one I'd ever want
only one I'd ever want
Beautiful boys on a beautiful dancefloor
Michael,
you're dancing like a beautiful dance whore
Michael,
waiting on a silver platter now ... and nothing matters now
Michael,
you're the only one I'd ever want
only one I'd ever want
only one I'd ever want
(twice)
Beautiful boys on a beautiful dancefloor
Michael,
you're dancing like a beautiful dance whore
Michael, waiting on a silver platter now, nothing matters now, nothing
Matters now"
Missing You	https://www.allthelyrics.com/lyrics/franz_ferdinand/missing_you-lyrics-453825.html	Album: Unreleased	"Some miserable day, back in November
Newcastle is grey, as grey as the river
But your eyes are bright with life
And life is bright with you
I'm missing you
You're laughing again, I'm so glad that she met you
As you start to explain something, I'm proud of you
But I forget all that, relax
And just enjoy the fact that life is good
I'm missing you
So I'm trying to pretend you're out in the garden
That you're about to walk in
To wash your hands in the kitchen
But she said your face changed
And your breath got slower and slower
Until there was breath no more"
Shopping For Blood	https://www.allthelyrics.com/lyrics/franz_ferdinand/shopping_for_blood-lyrics-468829.html	Album: Unreleased	"I live in the Merchant City, drive 4x4
I eat MNS, it tastes of nothing
Oh I taste of nothing
I am the New Scottish Gentry
Anglified vowels, sub London thoughts
I am the New Scottish Gentry
Anglified vowels, sub London thoughts
So I'm shopping, shopping for blood
Oh I'm shopping, shopping for blood
So I'm shopping, shopping for blood
Oh I'm shopping, shopping for...
It's leather for leisure and a velcro for sport
It's a first appearance and a new suit for court
It's leather for leisure and a velcro for sport
It's a first appearance and a new suit for court
I am the New Scottish Gentry
Anglified vowels, sub London thoughts
I am the New Scottish Gentry
Anglified vowels, sub media thoughts
So I'm shopping, shopping for blood
Oh I'm shopping, shopping for blood
So I'm shopping, shopping for blood
Oh I'm shopping, shopping for...
It's leather for leisure and a velcro for sport
It's a first appearance and a new suit for court
It's leather for leisure and a velcro for sport
It's a first appearance and a new suit for court"
Swallow, Smile	https://www.allthelyrics.com/lyrics/franz_ferdinand/swallow_smile-lyrics-468828.html	-	"I rise and curse the waking day
Curse the grime and curse the stains on the air
And on the skin of the bed I'm tied within
Hiding from the twitch and crash
Of the mood I hear you hatch
You're the mother growing cold
You're the bath now running old
I can feel the wall between us separate the filthy scene
As I push the door aside - swallow, swallow, swallow, smile
I wander round the gulf between us
Wonder how I came to feel as fragile as a broken bone
As useless - I'm a broken bone
Come on let's fight let's feel alive
Come on let's fight let's feel alive
It's the only feeling I've kept towards you
That resembles any passion, any tremble, any word,
I'll take and turn it, twist and pissed-on, I'll return it
Give me more, give me, I'll swallow, swallow, swallow, smile
But it's alright, I lie
It's alright, here's another lie"
Take Me Out	https://www.allthelyrics.com/lyrics/franz_ferdinand/take_me_out-lyrics-66899.html	Album: Franz Ferdinand	"So if you're lonely
You know I'm here waiting for you
I'm just a cross-hair
I'm just a shot away from you
And if you leave here
You leave me broken, shattered I lie
I'm just a cross-hair
I'm just a shot, then we can die
I know I won't be leaving here with you
I say don't you know
You say you don't know
I say... take me out
I stay, you don't show
Don't move, time is slow
I say... take me out
I say don't you know
You say you don't know
I say... take me out
If I move, this could die
If eyes move, this could die
I want you... to take me out
I know I won't be leaving here (with you)
I know I won't be leaving here
I know I won't be leaving here (with you)
I know I won't be leaving here with you
I say don't you know
You say you don't know
I say... take me out
If I wait, this could die
If I wane, this could die
I want you... to take me out
If I move, this could die
If eyes move, this could die
Come on... take me out
I know I won't be leaving here (with you)
I know I won't be leaving here
I know I won't be leaving here (with you)
I know I won't be leaving here with you"
Tell Her Tonight	https://www.allthelyrics.com/lyrics/franz_ferdinand/tell_her_tonight-lyrics-422596.html	Album: Franz Ferdinand	"I only watched her walk, but she saw it
I only heard her talk, but she saw it
I only touched her lips but she saw it
I only kissed her lips, but she saw it
Gonna have to tell her tonight (x4)
She only flicked her eyes, but I saw it
She only swung her hair, but I saw it
She only shook her hips, but I saw it
She only licked her lips, but I saw it
Gonna have to tell her tonight (x4)
Hey, I'll have to tell her, you tell her tonight, yeah
I'll have to tell her, tell her tonight, yeah
I'll have to tell her, to tell her tonight, yeah
I'll have to tell her, to tell her tonight
I only held her hand, but she saw it
I only watched her walk, but she saw it
I only touched her neck but she saw it
I only kissed her lips, but she saw it
Gonna have to tell her tonight (x4)
Hey, I'll have to tell her, you tell her tonight, yeah
Hey, I'll have to tell her, you tell her tonight, yeah
You have to tell her, you tell her tonight, oh yeah!"
The Fallen	https://www.allthelyrics.com/lyrics/franz_ferdinand/the_fallen-lyrics-433959.html	Album: You Could Have It So Much Better	"Some say you're trouble, boy
Just because you like to destroy
All the things that bring the idiots joy
Well, what's wrong with a little destruction?
And the Kunst won't talk to you
Because you kissed St Rollox Adieu
Because you robbed a supermarket or two
Well, who gives a damn about the prophets of Tesco?
Did I see you in a limousine
Flinging out the fish and the unleavened
Turn the rich into wine
Walk on the mean
For the fallen walk among us
Walk among us
Never judge us
Yeah we're all...
Up now and get 'em, boy
Up now and get 'em, boy
Drink to the devil and death at the doctors
Did I see you in a limousine
Flinging out the fish and the unleavened
Five thousand users fed today
As you feed us
Won't you lead us
To be blessed
So we stole and drank Champagne
On the seventh seal you said you never feel pain
""I never feel pain, won't you hit me again?""
""I need a bit of black and blue to be a rotation""
In my blood I feel the bubbles burst
There was a flash of fist, an eyebrow burst
You've a lazy laugh and a red white shirt
I fell to the floor fainting at the sight of blood
Did I see you in a limousine
Flinging out the fish and the unleavened
Turn the rich into wine
Walk on the mean
Be they Magdalene or virgin you've already been
You've already been and we've already seen
That the fallen are the virtuous among us
Walk among us
Never judge us to be blessed
So I'm sorry if I ever resisted
I never had a doubt you ever existed
I only have a problem when people insist on
Taking their hate and placing it on your name
Some say you're trouble, boy
Just because you like to destroy
You are the word, the word is 'destroy'
I break this bottle and think of you fondly
Did I see you in a limousine
Flinging out the fish and the unleavened
To the whore in a hostel
Or the scum of a scheme
Turn the rich into wine
Walk on the mean
It's not a jag in the arm
It's a nail in the beam
On this barren Earth
You scatter your seed
Be they Magdalene or virgin
You've already been
Yeah, you've already been
We've already seen
That the fallen are the virtuous among us
Walk among us
If you judge us
We're all damned"
The Outsiders	https://www.allthelyrics.com/lyrics/franz_ferdinand/the_outsiders-lyrics-433947.html	Album: You Could Have It So Much Better	"We've seen some change
But we're still outsiders
If everybody's here
Then hell knows
We ride alone
I've seen some years
But you're still my Caesar
With everything I feel
I feel you've already been here
The only difference is all I see is now all that I've seen
It's bright on the outside
The bright love the dark side
I know it's obvious
But sometimes
You just have to say it
So you don't feel so weak
About being such a freak
Or alone
In seventeen years
Will you still be Camille
Lee Miller, Gala or whatever
You know what I mean, yeah
Love'll die
Lovers fade
But you still remain there
Squeezing in your fingers
What it means for me to be yeah
The only difference is what might be is now what might have been
When you saw me sleeping
You thought I was dreaming of you
I didn't tell you
That the only dream
Is Valium for me
The only difference is that
I've seen some years
But you're still my Caesar
With everything I feel
I feel you've already been here
Love'll die
Lovers fade
But you still remain there
Squeezing in your fingers
What it means for me to be yeah
The only difference is what might be is now."
This Boy	https://www.allthelyrics.com/lyrics/franz_ferdinand/this_boy-lyrics-433957.html	Album: You Could Have It So Much Better	"It seems this boy's bathed in ridicule
Too forward, way too physical
It's time that I had another
I'm always wanting more, if there's another one
Give me some more, I'll have another one
I'll have a slice of your mother
This boy's quite spectacular
Not a boy, but a wealthy bachelor
I want a car
I want a car
I sees losers losing everywhere
If I lose it'll only the damn I give for another
I am complete, invincible
If I have one set principle
Then it's to stand on you, brother
This boy is so spectacular
Not a boy, but a wealthy bachelor
I want a car
I want a car
If I like cocaine, I'm racing you
For organic fresh Echinacea
One kick's as good as another
If I'm tired, I'm tired of telling you
I'm never tired, I'm always better than you
Bye-bye boy, run to your mother
This boy is so spectacular
Not a boy, but a wealthy bachelor
I want a car
I want a car"
This Fire	https://www.allthelyrics.com/lyrics/franz_ferdinand/this_fire-lyrics-219235.html	Album: Franz Ferdinand	"Eyes
Boring a way through me
Paralyse
Controlling completely
Now
There is a fire in me
Fire that burns
Fire that burns
This fire is out of control
I'm going to burn this city
Burn this city
If this fire is out of control
Then I
I'm out of control and I burn
Eyes
Burning a way to me
Overwhelm
Destroying so sweetly
Now
There is a fire in me
Fire that burns
Fire that burns
This fire..."
Van Tango	https://www.allthelyrics.com/lyrics/franz_ferdinand/van_tango-lyrics-468827.html	Album: Franz Ferdinand	"Van Tango had a mean old scene, Van Tango!
(Mean old scene, Van Tango)
Van Tango had a mean old scene, Van Tango!
(Mean old scene, Van Tango)
He worked night-shift at the opera
(Mean old scene, Van Tango)
Watching the girls go by
(Girls go by, Van Tango)
He's singled out tonight
(Singled out, Van Tango)
He's singled out every night
(Singled out, Van Tango)
Caretaker of the night
He's the king of the night
Caretaker of the night
He's the king of the night
Van Tango had a mean old scene, Van Tango!
(Mean old scene, Van Tango)
Van Tango had a mean old scene, Van Tango!
(Mean old scene, Van Tango)
He wore his quiff Venetian style
(Venetian style, Van Tango)
His fags were cheap, but with a filter
(Really cheap, Van Tango)
He don't suck up to no-one tonight
(Don't suck up, Van Tango)
He don't suck up to no-one at all
(Don't suck up, Van Tango)
Van Tango, Van Tango
Van Tango, Van Tan-Tan-Tan-Tan-Tango
Caretaker of the night
He's the king of the night
Caretaker of the night
He's the king of the night
Van Tango, Van Tango, Van Tan-Tan-Tan-Tan-Tango
Van Tango, Van Tango, Van Tan-Tan-Tan-Tan-Tango"
